instante,TA,HA,radiacion,precipitacion,eto
2023-04-12 03:30:00,11.81,87.7,0.0,0.0,6.73
2023-04-12 04:00:00,11.58,91.8,0.0,0.0,6.73
2023-04-12 04:30:00,12.75,80.4,0.0,0.0,6.73
2023-04-12 05:00:00,12.42,78.8,0.0,0.0,6.73
2023-04-12 05:30:00,14.52,68.3,0.53,0.0,6.73
2023-04-12 06:00:00,14.7,64.47,18.0,0.0,6.73
2023-04-12 06:30:00,15.2,60.76,95.7,0.0,6.73
2023-04-12 07:00:00,16.31,57.23,190.2,0.0,6.73
2023-04-12 07:30:00,17.92,54.58,294.0,0.0,6.73
2023-04-12 08:00:00,19.68,48.3,396.1,0.0,6.73
2023-04-12 08:30:00,22.44,38.91,493.8,0.0,6.73
2023-04-12 09:00:00,24.79,30.76,585.7,0.0,6.73
2023-04-12 09:30:00,26.1,27.34,667.7,0.0,6.73
2023-04-12 10:00:00,26.28,25.25,741.0,0.0,6.73
2023-04-12 10:30:00,27.5,23.83,801.0,0.0,6.73
2023-04-12 11:00:00,27.73,22.41,848.0,0.0,6.73
2023-04-12 11:30:00,28.4,21.64,878.0,0.0,6.73
2023-04-12 12:00:00,29.33,20.6,897.0,0.0,6.73
2023-04-12 12:30:00,30.65,18.55,897.0,0.0,6.73
2023-04-12 13:00:00,31.01,16.04,884.0,0.0,6.73
2023-04-12 13:30:00,31.69,15.6,856.0,0.0,6.73
2023-04-12 14:00:00,31.61,15.14,818.0,0.0,6.73
2023-04-12 14:30:00,31.7,13.21,768.0,0.0,6.73
2023-04-12 15:00:00,31.34,10.51,708.0,0.0,6.73
2023-04-12 15:30:00,31.18,8.92,634.5,0.0,6.73
2023-04-12 16:00:00,31.07,8.18,554.3,0.0,6.73
2023-04-12 16:30:00,30.42,9.47,460.5,0.0,6.73
2023-04-12 17:00:00,29.54,12.7,139.2,0.0,6.73
2023-04-12 17:30:00,28.41,14.01,120.4,0.0,6.73
2023-04-12 18:00:00,27.41,12.93,69.82,0.0,6.73
2023-04-12 18:30:00,27.19,14.03,23.51,0.0,6.73
2023-04-12 19:00:00,25.72,16.42,0.7,0.0,6.73
2023-04-12 19:30:00,25.24,16.65,0.0,0.0,6.73
2023-04-12 20:00:00,24.33,15.29,0.0,0.0,6.73
2023-04-12 20:30:00,24.37,16.18,0.0,0.0,6.73
2023-04-12 21:00:00,24.26,18.63,0.0,0.0,6.73
2023-04-12 21:30:00,23.69,21.91,0.0,0.0,6.73
2023-04-12 22:00:00,22.82,25.14,0.0,0.0,6.73
2023-04-12 22:30:00,22.29,27.19,0.0,0.0,6.73
2023-04-12 23:00:00,22.32,28.88,0.0,0.0,6.73
2023-04-12 23:30:00,21.73,30.46,0.0,0.0,6.73
2023-04-13 00:00:00,21.33,30.96,0.0,0.0,4.61
2023-04-13 00:30:00,20.74,32.53,0.0,0.0,4.61
2023-04-13 01:00:00,20.17,35.27,0.0,0.0,4.61
2023-04-13 01:30:00,19.54,38.12,0.0,0.0,4.61
2023-04-13 02:00:00,19.12,40.06,0.0,0.0,4.61
2023-04-13 02:30:00,18.31,41.72,0.0,0.0,4.61
2023-04-13 03:00:00,18.58,44.46,0.0,0.0,4.61
2023-04-13 03:30:00,18.08,46.02,0.0,0.0,4.61
2023-04-13 04:00:00,17.51,48.89,0.0,0.0,4.61
2023-04-13 04:30:00,17.34,47.28,0.0,0.0,4.61
2023-04-13 05:00:00,17.26,43.31,0.0,0.0,4.61
2023-04-13 05:30:00,16.88,38.92,0.26,0.0,4.61
2023-04-13 06:00:00,16.54,38.08,8.59,0.0,4.61
2023-04-13 06:30:00,15.51,40.34,35.77,0.0,4.61
2023-04-13 07:00:00,15.26,43.03,75.2,0.0,4.61
2023-04-13 07:30:00,15.57,40.77,112.1,0.0,4.61
2023-04-13 08:00:00,15.57,41.63,189.8,0.0,4.61
2023-04-13 08:30:00,17.74,33.41,340.1,0.0,4.61
2023-04-13 09:00:00,18.34,30.4,450.8,0.0,4.61
2023-04-13 09:30:00,18.8,27.84,566.7,0.0,4.61
2023-04-13 10:00:00,18.92,26.08,655.3,0.0,4.61
2023-04-13 10:30:00,19.89,24.86,738.0,0.0,4.61
2023-04-13 11:00:00,20.23,23.84,782.0,0.0,4.61
2023-04-13 11:30:00,20.24,21.84,840.0,0.0,4.61
2023-04-13 12:00:00,20.87,20.4,828.0,0.0,4.61
2023-04-13 12:30:00,21.12,20.17,880.0,0.0,4.61
2023-04-13 13:00:00,22.05,18.81,857.0,0.0,4.61
2023-04-13 13:30:00,22.95,18.25,831.0,0.0,4.61
2023-04-13 14:00:00,23.08,17.99,793.0,0.0,4.61
2023-04-13 14:30:00,22.79,29.0,750.0,0.0,4.61
2023-04-13 15:00:00,21.72,35.16,682.3,0.0,4.61
2023-04-13 15:30:00,20.85,38.97,605.3,0.0,4.61
2023-04-13 16:00:00,20.54,41.16,508.3,0.0,4.61
2023-04-13 16:30:00,20.23,44.58,414.2,0.0,4.61
2023-04-13 17:00:00,19.33,48.09,310.4,0.0,4.61
2023-04-13 17:30:00,18.95,52.98,224.2,0.0,4.61
2023-04-13 18:00:00,17.95,62.6,100.2,0.0,4.61
2023-04-13 18:30:00,16.76,71.5,20.56,0.0,4.61
2023-04-13 19:00:00,16.27,76.6,0.97,0.0,4.61
2023-04-13 19:30:00,15.32,79.0,0.0,0.0,4.61
2023-04-13 20:00:00,14.55,83.4,0.0,0.0,4.61
2023-04-13 20:30:00,13.96,87.8,0.0,0.0,4.61
2023-04-13 21:00:00,13.95,89.8,0.0,0.0,4.61
2023-04-13 21:30:00,13.71,85.3,0.0,0.0,4.61
2023-04-13 22:00:00,13.2,86.2,0.0,0.0,4.61
2023-04-13 22:30:00,12.45,87.0,0.0,0.0,4.61
2023-04-13 23:00:00,12.47,89.3,0.0,0.0,4.61
2023-04-13 23:30:00,11.64,87.9,0.0,0.0,4.61
2023-04-14 00:00:00,11.79,89.9,0.0,0.0,5.2
2023-04-14 00:30:00,12.24,89.0,0.0,0.0,5.2
2023-04-14 01:00:00,11.34,85.2,0.0,0.0,5.2
2023-04-14 01:30:00,10.7,80.1,0.0,0.0,5.2
2023-04-14 02:00:00,10.89,67.19,0.0,0.0,5.2
2023-04-14 02:30:00,9.58,74.1,0.0,0.0,5.2
2023-04-14 03:00:00,9.18,75.2,0.0,0.0,5.2
2023-04-14 03:30:00,10.87,60.32,0.0,0.0,5.2
2023-04-14 04:00:00,11.67,47.97,0.0,0.0,5.2
2023-04-14 04:30:00,11.84,43.74,0.0,0.0,5.2
2023-04-14 05:00:00,11.39,45.87,0.0,0.0,5.2
2023-04-14 05:30:00,11.83,43.58,0.9,0.0,5.2
2023-04-14 06:00:00,12.87,40.13,23.23,0.0,5.2
2023-04-14 06:30:00,13.54,37.38,93.2,0.0,5.2
2023-04-14 07:00:00,13.67,37.53,171.7,0.0,5.2
2023-04-14 07:30:00,14.88,36.69,286.9,0.0,5.2
2023-04-14 08:00:00,16.42,32.66,390.8,0.0,5.2
2023-04-14 08:30:00,17.62,28.95,478.8,0.0,5.2
2023-04-14 09:00:00,18.88,27.97,571.2,0.0,5.2
2023-04-14 09:30:00,19.89,24.45,654.9,0.0,5.2
2023-04-14 10:00:00,21.06,22.76,682.4,0.0,5.2
2023-04-14 10:30:00,21.48,22.22,726.0,0.0,5.2
2023-04-14 11:00:00,22.42,21.9,843.0,0.0,5.2
2023-04-14 11:30:00,23.66,20.55,855.0,0.0,5.2
2023-04-14 12:00:00,24.04,21.45,802.0,0.0,5.2
2023-04-14 12:30:00,24.93,20.24,783.0,0.0,5.2
2023-04-14 13:00:00,25.01,20.03,834.0,0.0,5.2
2023-04-14 13:30:00,25.73,18.59,820.0,0.0,5.2
2023-04-14 14:00:00,26.45,18.2,772.0,0.0,5.2
2023-04-14 14:30:00,26.49,18.78,730.0,0.0,5.2
2023-04-14 15:00:00,27.14,18.78,641.4,0.0,5.2
2023-04-14 15:30:00,26.88,18.15,539.8,0.0,5.2
2023-04-14 16:00:00,27.01,18.65,476.6,0.0,5.2
2023-04-14 16:30:00,26.59,18.69,381.6,0.0,5.2
2023-04-14 17:00:00,26.81,19.43,253.2,0.0,5.2
2023-04-14 17:30:00,26.11,19.81,201.7,0.0,5.2
2023-04-14 18:00:00,25.75,20.72,111.4,0.0,5.2
2023-04-14 18:30:00,24.94,22.39,29.56,0.0,5.2
2023-04-14 19:00:00,24.29,23.56,1.83,0.0,5.2
2023-04-14 19:30:00,24.1,24.37,0.0,0.0,5.2
2023-04-14 20:00:00,23.43,25.74,0.0,0.0,5.2
2023-04-14 20:30:00,23.38,27.46,0.0,0.0,5.2
2023-04-14 21:00:00,22.55,28.61,0.0,0.0,5.2
2023-04-14 21:30:00,22.24,29.67,0.0,0.0,5.2
2023-04-14 22:00:00,22.18,29.96,0.0,0.0,5.2
2023-04-14 22:30:00,21.34,31.1,0.0,0.0,5.2
2023-04-14 23:00:00,21.67,30.69,0.0,0.0,5.2
2023-04-14 23:30:00,21.67,30.71,0.0,0.0,5.2
2023-04-15 00:00:00,20.92,31.38,0.0,0.0,7.46
2023-04-15 00:30:00,21.1,32.6,0.0,0.0,7.46
2023-04-15 01:00:00,20.77,35.04,0.0,0.0,7.46
2023-04-15 01:30:00,20.38,35.87,0.0,0.0,7.46
2023-04-15 02:00:00,20.17,36.26,0.0,0.0,7.46
2023-04-15 02:30:00,19.62,36.83,0.0,0.0,7.46
2023-04-15 03:00:00,19.38,38.0,0.0,0.0,7.46
2023-04-15 03:30:00,19.46,38.57,0.0,0.0,7.46
2023-04-15 04:00:00,18.99,38.64,0.0,0.0,7.46
2023-04-15 04:30:00,19.1,39.24,0.0,0.0,7.46
2023-04-15 05:00:00,18.4,39.42,0.0,0.0,7.46
2023-04-15 05:30:00,17.59,41.84,1.48,0.0,7.46
2023-04-15 06:00:00,17.47,44.46,23.28,0.0,7.46
2023-04-15 06:30:00,17.82,42.64,111.2,0.0,7.46
2023-04-15 07:00:00,18.7,41.05,190.6,0.0,7.46
2023-04-15 07:30:00,18.96,39.93,308.1,0.0,7.46
2023-04-15 08:00:00,19.51,36.38,414.4,0.0,7.46
2023-04-15 08:30:00,20.29,33.23,515.4,0.0,7.46
2023-04-15 09:00:00,21.89,31.74,606.4,0.0,7.46
2023-04-15 09:30:00,22.36,29.06,680.4,0.0,7.46
2023-04-15 10:00:00,23.01,27.04,736.0,0.0,7.46
2023-04-15 10:30:00,23.7,24.71,807.0,0.0,7.46
2023-04-15 11:00:00,24.82,23.16,858.0,0.0,7.46
2023-04-15 11:30:00,25.37,20.36,886.0,0.0,7.46
2023-04-15 12:00:00,26.11,18.64,907.0,0.0,7.46
2023-04-15 12:30:00,26.54,17.34,908.0,0.0,7.46
2023-04-15 13:00:00,26.53,15.51,893.0,0.0,7.46
2023-04-15 13:30:00,27.18,14.35,861.0,0.0,7.46
2023-04-15 14:00:00,27.91,14.98,826.0,0.0,7.46
2023-04-15 14:30:00,28.01,13.52,771.0,0.0,7.46
2023-04-15 15:00:00,27.78,12.91,702.0,0.0,7.46
2023-04-15 15:30:00,28.06,13.99,621.2,0.0,7.46
2023-04-15 16:00:00,28.1,14.3,537.1,0.0,7.46
2023-04-15 16:30:00,27.97,15.6,441.3,0.0,7.46
2023-04-15 17:00:00,27.55,16.98,341.5,0.0,7.46
2023-04-15 17:30:00,27.3,18.16,240.7,0.0,7.46
2023-04-15 18:00:00,26.86,18.94,143.7,0.0,7.46
2023-04-15 18:30:00,26.29,19.92,43.23,0.0,7.46
2023-04-15 19:00:00,25.85,20.69,3.57,0.0,7.46
2023-04-15 19:30:00,25.03,21.29,0.0,0.0,7.46
2023-04-15 20:00:00,24.58,22.36,0.0,0.0,7.46
2023-04-15 20:30:00,24.4,23.05,0.0,0.0,7.46
2023-04-15 21:00:00,23.86,24.11,0.0,0.0,7.46
2023-04-15 21:30:00,23.47,25.13,0.0,0.0,7.46
2023-04-15 22:00:00,22.18,27.02,0.0,0.0,7.46
2023-04-15 22:30:00,22.35,27.5,0.0,0.0,7.46
2023-04-15 23:00:00,21.6,28.93,0.0,0.0,7.46
2023-04-15 23:30:00,19.79,33.29,0.0,0.0,7.46
2023-04-16 00:00:00,19.48,34.36,0.0,0.0,3.96
2023-04-16 00:30:00,18.22,37.14,0.0,0.0,3.96
2023-04-16 01:00:00,17.27,39.31,0.0,0.0,3.96
2023-04-16 01:30:00,15.08,54.6,0.0,0.0,3.96
2023-04-16 02:00:00,14.31,61.4,0.0,0.0,3.96
2023-04-16 02:30:00,14.04,63.81,0.0,0.0,3.96
2023-04-16 03:00:00,14.46,65.43,0.0,0.0,3.96
2023-04-16 03:30:00,14.71,71.9,0.0,0.0,3.96
2023-04-16 04:00:00,13.94,72.1,0.0,0.0,3.96
2023-04-16 04:30:00,13.31,73.4,0.0,0.0,3.96
2023-04-16 05:00:00,12.42,74.7,0.0,0.0,3.96
2023-04-16 05:30:00,11.53,75.1,1.37,0.0,3.96
2023-04-16 06:00:00,10.97,78.2,29.23,0.0,3.96
2023-04-16 06:30:00,12.11,76.1,116.1,0.0,3.96
2023-04-16 07:00:00,14.46,65.76,211.2,0.0,3.96
2023-04-16 07:30:00,15.98,58.15,316.6,0.0,3.96
2023-04-16 08:00:00,16.91,54.6,415.6,0.0,3.96
2023-04-16 08:30:00,17.6,46.31,513.9,0.0,3.96
2023-04-16 09:00:00,18.17,40.29,605.6,0.0,3.96
2023-04-16 09:30:00,18.73,37.03,685.3,0.0,3.96
2023-04-16 10:00:00,18.99,33.27,754.0,0.0,3.96
2023-04-16 10:30:00,19.68,30.63,804.0,0.0,3.96
2023-04-16 11:00:00,19.7,31.82,865.0,0.0,3.96
2023-04-16 11:30:00,20.04,32.39,908.0,0.0,3.96
2023-04-16 12:00:00,20.26,36.47,942.0,0.0,3.96
2023-04-16 12:30:00,20.5,37.85,739.0,0.0,3.96
2023-04-16 13:00:00,19.33,42.66,899.0,0.0,3.96
2023-04-16 13:30:00,19.89,40.83,688.7,0.0,3.96
2023-04-16 14:00:00,20.09,41.84,639.5,0.0,3.96
2023-04-16 14:30:00,20.01,44.46,753.0,0.0,3.96
2023-04-16 15:00:00,20.1,44.07,654.0,0.0,3.96
2023-04-16 15:30:00,20.02,44.03,638.5,0.0,3.96
2023-04-16 16:00:00,19.91,43.32,540.2,0.0,3.96
2023-04-16 16:30:00,19.21,43.73,436.4,0.0,3.96
2023-04-16 17:00:00,18.24,46.28,336.7,0.0,3.96
2023-04-16 17:30:00,17.63,50.42,232.0,0.0,3.96
2023-04-16 18:00:00,16.77,51.73,132.4,0.0,3.96
2023-04-16 18:30:00,16.26,55.34,43.28,0.0,3.96
2023-04-16 19:00:00,15.16,59.84,3.71,0.0,3.96
2023-04-16 19:30:00,13.68,65.11,0.0,0.0,3.96
2023-04-16 20:00:00,12.71,71.2,0.0,0.0,3.96
2023-04-16 20:30:00,12.32,72.9,0.0,0.0,3.96
2023-04-16 21:00:00,12.82,71.8,0.0,0.0,3.96
2023-04-16 21:30:00,12.06,73.9,0.0,0.0,3.96
2023-04-16 22:00:00,11.73,74.8,0.0,0.0,3.96
2023-04-16 22:30:00,11.42,77.0,0.0,0.0,3.96
2023-04-16 23:00:00,10.73,78.9,0.0,0.0,3.96
2023-04-16 23:30:00,9.96,80.6,0.0,0.0,3.96
2023-04-17 00:00:00,9.67,83.0,0.0,0.0,3.77
2023-04-17 00:30:00,9.91,84.1,0.0,0.0,3.77
2023-04-17 01:00:00,9.26,83.6,0.0,0.0,3.77
2023-04-17 01:30:00,9.04,85.0,0.0,0.0,3.77
2023-04-17 02:00:00,9.11,85.8,0.0,0.0,3.77
2023-04-17 02:30:00,9.12,87.1,0.0,0.0,3.77
2023-04-17 03:00:00,8.73,87.2,0.0,0.0,3.77
2023-04-17 03:30:00,8.8,88.9,0.0,0.0,3.77
2023-04-17 04:00:00,8.32,89.4,0.0,0.0,3.77
2023-04-17 04:30:00,8.09,90.1,0.0,0.0,3.77
2023-04-17 05:00:00,7.47,91.8,0.0,0.0,3.77
2023-04-17 05:30:00,7.57,91.9,1.39,0.0,3.77
2023-04-17 06:00:00,7.52,92.2,26.65,0.0,3.77
2023-04-17 06:30:00,9.06,89.6,100.5,0.0,3.77
2023-04-17 07:00:00,11.6,80.1,190.3,0.0,3.77
2023-04-17 07:30:00,14.66,66.36,302.0,0.0,3.77
2023-04-17 08:00:00,15.56,59.94,405.5,0.0,3.77
2023-04-17 08:30:00,15.93,59.07,503.7,0.0,3.77
2023-04-17 09:00:00,16.5,56.59,600.2,0.0,3.77
2023-04-17 09:30:00,16.49,55.64,605.5,0.0,3.77
2023-04-17 10:00:00,18.48,46.3,790.0,0.0,3.77
2023-04-17 10:30:00,19.17,45.55,812.0,0.0,3.77
2023-04-17 11:00:00,19.3,46.05,750.0,0.0,3.77
2023-04-17 11:30:00,20.0,45.67,857.0,0.0,3.77
2023-04-17 12:00:00,20.52,42.73,821.0,0.0,3.77
2023-04-17 12:30:00,20.81,42.77,829.0,0.0,3.77
2023-04-17 13:00:00,20.41,39.51,850.0,0.0,3.77
2023-04-17 13:30:00,20.61,39.64,861.0,0.0,3.77
2023-04-17 14:00:00,20.73,41.26,818.0,0.0,3.77
2023-04-17 14:30:00,20.64,42.11,760.0,0.0,3.77
2023-04-17 15:00:00,20.35,41.0,693.7,0.0,3.77
2023-04-17 15:30:00,20.59,39.3,616.8,0.0,3.77
2023-04-17 16:00:00,19.83,39.08,529.9,0.0,3.77
2023-04-17 16:30:00,19.15,42.32,436.2,0.0,3.77
2023-04-17 17:00:00,18.63,41.6,337.4,0.0,3.77
2023-04-17 17:30:00,17.8,39.1,237.0,0.0,3.77
2023-04-17 18:00:00,17.3,41.28,141.0,0.0,3.77
2023-04-17 18:30:00,16.73,45.86,48.86,0.0,3.77
2023-04-17 19:00:00,15.03,51.3,3.9,0.0,3.77
2023-04-17 19:30:00,14.18,59.11,0.0,0.0,3.77
2023-04-17 20:00:00,12.17,64.98,0.0,0.0,3.77
2023-04-17 20:30:00,11.55,67.83,0.0,0.0,3.77
2023-04-17 21:00:00,11.73,68.17,0.0,0.0,3.77
2023-04-17 21:30:00,11.7,68.74,0.0,0.0,3.77
2023-04-17 22:00:00,11.64,70.2,0.0,0.0,3.77
2023-04-17 22:30:00,11.39,70.9,0.0,0.0,3.77
2023-04-17 23:00:00,11.13,71.1,0.0,0.0,3.77
2023-04-17 23:30:00,10.84,71.4,0.0,0.0,3.77
2023-04-18 00:00:00,10.91,70.5,0.0,0.0,3.69
2023-04-18 00:30:00,10.7,71.2,0.0,0.0,3.69
2023-04-18 01:00:00,11.03,73.1,0.0,0.0,3.69
2023-04-18 01:30:00,9.56,75.6,0.0,0.0,3.69
2023-04-18 02:00:00,9.5,79.3,0.0,0.0,3.69
2023-04-18 02:30:00,9.86,77.0,0.0,0.0,3.69
2023-04-18 03:00:00,10.02,77.9,0.0,0.0,3.69
2023-04-18 03:30:00,10.01,78.7,0.0,0.0,3.69
2023-04-18 04:00:00,9.84,80.9,0.0,0.0,3.69
2023-04-18 04:30:00,10.08,80.7,0.0,0.0,3.69
2023-04-18 05:00:00,10.61,81.8,0.0,0.0,3.69
2023-04-18 05:30:00,10.39,81.3,2.39,0.0,3.69
2023-04-18 06:00:00,10.09,85.9,25.31,0.0,3.69
2023-04-18 06:30:00,10.22,86.8,63.8,0.0,3.69
2023-04-18 07:00:00,12.66,76.0,228.1,0.0,3.69
2023-04-18 07:30:00,14.72,65.67,331.0,0.0,3.69
2023-04-18 08:00:00,16.02,60.81,419.0,0.0,3.69
2023-04-18 08:30:00,16.49,59.12,438.9,0.0,3.69
2023-04-18 09:00:00,16.58,56.87,423.7,0.0,3.69
2023-04-18 09:30:00,17.99,53.15,645.7,0.0,3.69
2023-04-18 10:00:00,18.09,48.95,597.4,0.0,3.69
2023-04-18 10:30:00,17.54,51.23,521.5,0.0,3.69
2023-04-18 11:00:00,18.83,48.04,618.4,0.0,3.69
2023-04-18 11:30:00,19.77,42.01,989.0,0.0,3.69
2023-04-18 12:00:00,19.93,43.35,807.0,0.0,3.69
2023-04-18 12:30:00,19.81,44.57,635.3,0.0,3.69
2023-04-18 13:00:00,19.64,43.92,796.0,0.0,3.69
2023-04-18 13:30:00,20.09,44.8,737.0,0.0,3.69
2023-04-18 14:00:00,19.84,44.19,882.0,0.0,3.69
2023-04-18 14:30:00,19.46,43.75,716.0,0.0,3.69
2023-04-18 15:00:00,19.37,43.44,609.4,0.0,3.69
2023-04-18 15:30:00,19.34,43.37,633.9,0.0,3.69
2023-04-18 16:00:00,18.8,43.05,523.3,0.0,3.69
2023-04-18 16:30:00,18.5,41.14,448.9,0.0,3.69
2023-04-18 17:00:00,18.11,44.92,349.0,0.0,3.69
2023-04-18 17:30:00,17.49,48.61,244.2,0.0,3.69
2023-04-18 18:00:00,16.85,54.82,144.6,0.0,3.69
2023-04-18 18:30:00,15.96,58.51,44.29,0.0,3.69
2023-04-18 19:00:00,14.99,63.71,4.19,0.0,3.69
2023-04-18 19:30:00,14.03,68.74,0.0,0.0,3.69
2023-04-18 20:00:00,12.75,74.7,0.0,0.0,3.69
2023-04-18 20:30:00,12.19,78.0,0.0,0.0,3.69
2023-04-18 21:00:00,12.24,80.3,0.0,0.0,3.69
2023-04-18 21:30:00,11.54,79.6,0.0,0.0,3.69
2023-04-18 22:00:00,11.74,79.5,0.0,0.0,3.69
2023-04-18 22:30:00,11.48,79.1,0.0,0.0,3.69
2023-04-18 23:00:00,11.14,79.6,0.0,0.0,3.69
2023-04-18 23:30:00,10.68,80.2,0.0,0.0,3.69
2023-04-19 00:00:00,9.74,82.7,0.0,0.0,4.03
2023-04-19 00:30:00,10.28,85.4,0.0,0.0,4.03
2023-04-19 01:00:00,9.95,83.4,0.0,0.0,4.03
2023-04-19 01:30:00,10.09,83.7,0.0,0.0,4.03
2023-04-19 02:00:00,9.91,81.4,0.0,0.0,4.03
2023-04-19 02:30:00,9.55,79.8,0.0,0.0,4.03
2023-04-19 03:00:00,9.92,78.9,0.0,0.0,4.03
2023-04-19 03:30:00,10.1,74.1,0.0,0.0,4.03
2023-04-19 04:00:00,9.53,76.8,0.0,0.0,4.03
2023-04-19 04:30:00,9.24,78.8,0.0,0.0,4.03
2023-04-19 05:00:00,9.22,78.0,0.0,0.0,4.03
2023-04-19 05:30:00,8.93,80.2,2.49,0.0,4.03
2023-04-19 06:00:00,9.26,76.5,39.3,0.0,4.03
2023-04-19 06:30:00,9.85,71.3,126.6,0.0,4.03
2023-04-19 07:00:00,12.18,66.01,222.1,0.0,4.03
2023-04-19 07:30:00,14.23,60.84,323.2,0.0,4.03
2023-04-19 08:00:00,15.79,48.45,423.7,0.0,4.03
2023-04-19 08:30:00,17.08,41.9,520.2,0.0,4.03
2023-04-19 09:00:00,18.56,37.22,609.8,0.0,4.03
2023-04-19 09:30:00,19.64,29.43,690.7,0.0,4.03
2023-04-19 10:00:00,20.39,27.15,755.0,0.0,4.03
2023-04-19 10:30:00,20.31,31.38,816.0,0.0,4.03
2023-04-19 11:00:00,20.35,31.73,690.3,0.0,4.03
2023-04-19 11:30:00,20.28,33.05,625.7,0.0,4.03
2023-04-19 12:00:00,21.17,30.82,937.0,0.0,4.03
2023-04-19 12:30:00,21.03,29.22,726.0,0.0,4.03
2023-04-19 13:00:00,21.39,27.82,897.0,0.0,4.03
2023-04-19 13:30:00,21.53,29.62,804.0,0.0,4.03
2023-04-19 14:00:00,20.69,32.17,823.0,0.0,4.03
2023-04-19 14:30:00,21.19,32.35,781.0,0.0,4.03
2023-04-19 15:00:00,20.63,33.1,600.5,0.0,4.03
2023-04-19 15:30:00,19.63,35.45,402.4,0.0,4.03
2023-04-19 16:00:00,19.22,37.24,413.8,0.0,4.03
2023-04-19 16:30:00,18.78,40.03,444.2,0.0,4.03
2023-04-19 17:00:00,18.73,45.66,306.2,0.0,4.03
2023-04-19 17:30:00,17.67,44.07,185.3,0.0,4.03
2023-04-19 18:00:00,17.11,49.4,84.9,0.0,4.03
2023-04-19 18:30:00,16.22,55.07,24.07,0.0,4.03
2023-04-19 19:00:00,15.28,60.54,2.81,0.0,4.03
2023-04-19 19:30:00,14.45,65.1,0.0,0.0,4.03
2023-04-19 20:00:00,13.75,68.7,0.0,0.0,4.03
2023-04-19 20:30:00,13.74,69.59,0.0,0.0,4.03
2023-04-19 21:00:00,13.92,70.5,0.0,0.0,4.03
2023-04-19 21:30:00,14.04,67.58,0.0,0.0,4.03
2023-04-19 22:00:00,13.86,69.3,0.0,0.0,4.03
2023-04-19 22:30:00,13.56,70.4,0.0,0.0,4.03
2023-04-19 23:00:00,13.71,70.5,0.0,0.0,4.03
2023-04-19 23:30:00,13.31,71.2,0.0,0.0,4.03
2023-04-20 00:00:00,12.92,71.3,0.0,0.0,4.44
2023-04-20 00:30:00,12.5,68.57,0.0,0.0,4.44
2023-04-20 01:00:00,11.68,66.99,0.0,0.0,4.44
2023-04-20 01:30:00,11.53,64.9,0.0,0.0,4.44
2023-04-20 02:00:00,11.39,61.9,0.0,0.0,4.44
2023-04-20 02:30:00,10.61,58.43,0.0,0.0,4.44
2023-04-20 03:00:00,10.75,55.39,0.0,0.0,4.44
2023-04-20 03:30:00,10.56,57.28,0.0,0.0,4.44
2023-04-20 04:00:00,10.21,56.21,0.0,0.0,4.44
2023-04-20 04:30:00,10.1,59.28,0.0,0.0,4.44
2023-04-20 05:00:00,10.08,56.3,0.0,0.0,4.44
2023-04-20 05:30:00,9.31,61.33,2.68,0.0,4.44
2023-04-20 06:00:00,9.88,57.13,47.27,0.0,4.44
2023-04-20 06:30:00,10.72,57.26,116.5,0.0,4.44
2023-04-20 07:00:00,11.72,50.07,140.8,0.0,4.44
2023-04-20 07:30:00,13.06,49.55,194.2,0.0,4.44
2023-04-20 08:00:00,14.91,45.48,411.1,0.0,4.44
2023-04-20 08:30:00,17.0,37.86,517.3,0.0,4.44
2023-04-20 09:00:00,18.28,34.88,614.7,0.0,4.44
2023-04-20 09:30:00,20.13,30.3,695.9,0.0,4.44
2023-04-20 10:00:00,21.16,25.33,766.0,0.0,4.44
2023-04-20 10:30:00,22.6,23.13,823.0,0.0,4.44
2023-04-20 11:00:00,24.47,21.42,866.0,0.0,4.44
2023-04-20 11:30:00,24.6,20.46,898.0,0.0,4.44
2023-04-20 12:00:00,26.04,18.61,914.0,0.0,4.44
2023-04-20 12:30:00,26.08,17.7,916.0,0.0,4.44
2023-04-20 13:00:00,26.81,18.22,902.0,0.0,4.44
2023-04-20 13:30:00,27.23,17.81,877.0,0.0,4.44
2023-04-20 14:00:00,27.76,18.94,836.0,0.0,4.44
2023-04-20 14:30:00,27.55,20.3,777.0,0.0,4.44
2023-04-20 15:00:00,27.64,20.23,710.0,0.0,4.44
2023-04-20 15:30:00,27.12,22.07,630.9,0.0,4.44
2023-04-20 16:00:00,26.91,24.78,541.3,0.0,4.44
2023-04-20 16:30:00,26.76,26.28,448.2,0.0,4.44
2023-04-20 17:00:00,26.06,28.32,347.5,0.0,4.44
2023-04-20 17:30:00,25.42,27.67,246.4,0.0,4.44
2023-04-20 18:00:00,24.69,27.85,146.3,0.0,4.44
2023-04-20 18:30:00,22.71,29.38,50.81,0.0,4.44
2023-04-20 19:00:00,20.43,43.5,4.67,0.0,4.44
2023-04-20 19:30:00,18.96,48.34,0.0,0.0,4.44
2023-04-20 20:00:00,17.42,53.95,0.0,0.0,4.44
2023-04-20 20:30:00,15.59,60.08,0.0,0.0,4.44
2023-04-20 21:00:00,14.53,67.44,0.0,0.0,4.44
2023-04-20 21:30:00,13.68,71.6,0.0,0.0,4.44
2023-04-20 22:00:00,13.15,71.6,0.0,0.0,4.44
2023-04-20 22:30:00,12.26,72.8,0.0,0.0,4.44
